Product Name,Prices,Description,Reviews
LAVA A7 Torch Dual Sim Keypad Phone| 2574 mAh Battery| Expandable Upto 32 GB (Blue),"₹₹1,440",24 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Quarter QVGA Display0.3MP Rear Camera | 0MP Front Camera2575 mAh Battery1 Year Handset Domestic warranty,3.9
KARBONN K110i Dual Sim Keypad Phone|1000 mAh Battery|Expandable Storage Up to 32GB,₹₹930,0 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) QVGA Display1000 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,4.3
"OPPO A18 (Glowing Blue, 128 GB)","₹₹9,499",4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display8MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,"₹₹1,069",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) QVGA Display0.8MP + 0MP1200 mAh BatterySC6531E Processor13 Months Manufacturer Warranty,4.5
"LAVA Blaze 2 5G with Dual Sim|50MP Rear Camera|5000 mAh Battery|Expandable Upto 1 TB (Glass Blue, 128 ...","₹₹10,949",6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,4.3
"realme GT 6T 5G (Fluid Silver, 256 GB)","₹₹30,131",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.2
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹₹31,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.6
itel it5262,"₹₹1,379",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty,4
Jio PRIMA 4G,"₹₹3,490",500 MB RAM | 4 GB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1800 mAh Battery1 Year MANUFACTURER WARRANTY,4.1
"REDMI Note 13 5G (Prism Gold, 128 GB)","₹₹15,349",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.5
itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"₹₹2,499",64 MB RAM | 128 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery2 Years Manufacturer Warranty on Device and 6 Months on Accessories,4.1
"OPPO A18 (Glowing Black, 64 GB)","₹₹8,999",4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) HD+ Display8MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
"realme 12 5G (Woodland Green, 128 GB)","₹₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
"realme GT 6T 5G (Miracle Purple, 256 GB)","₹₹33,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.6
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 256 GB)","₹₹28,418",8 GB RAM | 256 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion BatterySnapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
"Infinix Note 40 Pro+ 5G (Vintage Green, 256 GB)","₹₹24,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera4600 mAh BatteryMediatek Dimensity 7020 Processor1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories,3.7
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Gray, 512 GB)","₹₹1,39,999",12 GB RAM | 512 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4
"REDMI A3 (Lake Blue, 128 GB)","₹₹8,580",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"REDMI A3 (Olive Green, 128 GB)","₹₹7,830",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
"SAMSUNG Galaxy M35 5G (DayBreak Blue, 128 GB)","₹₹18,100",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 YEAR,4.2
"REDMI A3 (Midnight Black, 128 GB)","₹₹7,695",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.4
"SAMSUNG Galaxy M35 5G (Moonlight Blue, 128 GB)","₹₹18,502",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 YEAR,4.3
"IQOO Z9 5G (Brushed Green, 256 GB)","₹₹21,169",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year on Handset and 6 Months on Accessories,3.8
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Violet, 256 GB)","₹₹1,29,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2
"OPPO A18 (Glowing Black, 128 GB)","₹₹9,499",4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display8MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
KARBONN KX29 DS Keypad Mobile|3000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,"₹₹1,349",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2700 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,3.9
"SAMSUNG Galaxy A23 5G (Silver, 128 GB)","₹₹21,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,3.9
"realme C51 (Mint Green, 128 GB)","₹₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
Kechaoda K112,"₹₹1,525","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera3600 mAh BatteryMediaTek MT6261D
Number of cores: 1
GPU: - Processor1 Year Company Domestic Warranty by Company Authorized Service Center.",4.8
LAVA A3 Vibe,"₹₹1,199",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera | 0.3MP Front Camera1750 mAh BatteryNo warranty,4.1
GFive A2-C,₹₹699,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) FWVGA Display0.3MP Rear Camera1000 mAh BatteryNA Processor3 Months Company Domestic Warranty by Company Authorized Service Center.,4.3
"SAMSUNG Galaxy A25 5G (Blue, 128 GB)","₹₹23,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2
Micromax S117,₹₹995,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.08MP Rear Camera1750 mAh BatteryOne Year Manufacturer Warranty,4.6
"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)","₹₹17,999",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 year for handset and 6 month for accessories,4.2
"Nokia 2660 Flip 4G Volte Red keypad Mobile with Dual Sim & Screen, MP3 Player","₹₹4,698",0.046875 GB RAM | 0.125 GB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1450 mAh Lithium Ion BatteryNo Warranty,4.2
itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"₹₹2,495",64 MB RAM | 128 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery2 years warranty on mobile device & 6 months on accessories.,4.3
"itel S24 (Dawn White, 128 GB)","₹₹8,999",8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) HD+ Display108MP Rear Camera5000 mAh Battery1 Year Manufacture Warranty,4.1
"realme GT 6T 5G (Razor Green, 256 GB)","₹₹30,155",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.4
LAVA A1 Copper Keypad Phone|1000 mAh Battery|1.77inch Display|32GB Expandable Memory,"₹₹1,093",0.03 GB RAM | 32 MB ROM4.5 cm (1.77 inch) Display1000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.2
"REDMI A3 (Midnight Black, 64 GB)","₹₹7,179",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"OPPO A59 5G (Starry Black, 128 GB)","₹₹15,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
"Infinix HOT 30i (Mirror Black, 64 GB)","₹₹8,399",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 5MP Front Camera5000 mAh BatteryG37 Processor1 Year on Handset and 6 Months on Accessories,3.9
"OnePlus 12 (Glacial White, 256 GB)","₹₹55,930",12 GB RAM | 256 GB ROM17.32 cm (6.82 inch) Full HD+ AMOLED Display50MP Rear Camera5400 mAh BatteryQualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm) Processor1 Year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4
"POCO X6 5G (Skyline Blue, 256 GB)","₹₹20,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"SAMSUNG Galaxy A15 5G (Blue Black, 256 GB)","₹₹22,295",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,3.7
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹₹11,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
LAVA LF9000,"₹₹1,749",20 MB RAM | 20 MB ROM7.11 cm (2.8 inch) Display1.3MP Rear Camera2575 mAh BatteryNo warranty,4.3
"vivo T2x 5G (Marine Blue, 128 GB)","₹₹12,999",6 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.3
"Tecno Pova 6 Pro (Comet Green, 256 GB)","₹₹21,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD Display108MP Rear Camera | 32MP Front Camera6000 mAh BatteryMediatek Dimensity 6080 Processor1,4.3
"Motorola Edge 40 Neo (Soothing Sea, 128 GB)","₹₹22,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories,3.8
"realme GT 6T 5G (Miracle Purple, 256 GB)","₹₹29,992",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,3.4
itel it5262,"₹₹1,399",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty,4.3
Kechaoda K112,"₹₹1,525","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera3600 mAh BatteryMediaTek MT6261D
Number of cores: 1
GPU: - Processor1 Year Company Domestic Warranty by Company Authorized Service Center.",4.2
LAVA A3 Vibe,"₹₹1,199",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera | 0.3MP Front Camera1750 mAh BatteryNo warranty,3.9
KARBONN KX29 DS Keypad Mobile|3000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,"₹₹1,349",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2700 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,3.9
"SAMSUNG Galaxy A23 5G (Silver, 128 GB)","₹₹21,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
"REDMI Note 13 Pro 5G (Arctic White, 128 GB)","₹₹24,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.7
"realme C51 (Mint Green, 128 GB)","₹₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
"SAMSUNG Galaxy A25 5G (Blue, 128 GB)","₹₹23,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.4
Micromax S117,₹₹995,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.08MP Rear Camera1750 mAh BatteryOne Year Manufacturer Warranty,4.3
GFive A2-C,₹₹699,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) FWVGA Display0.3MP Rear Camera1000 mAh BatteryNA Processor3 Months Company Domestic Warranty by Company Authorized Service Center.,4.2
"OPPO A59 5G (Starry Black, 128 GB)","₹₹15,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"Infinix HOT 30i (Mirror Black, 64 GB)","₹₹8,399",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 5MP Front Camera5000 mAh BatteryG37 Processor1 Year on Handset and 6 Months on Accessories,4.1
"itel S24 (Dawn White, 128 GB)","₹₹8,999",8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) HD+ Display108MP Rear Camera5000 mAh Battery1 Year Manufacture Warranty,4.2
itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"₹₹2,495",64 MB RAM | 128 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery2 years warranty on mobile device & 6 months on accessories.,4.3
"Nokia 2660 Flip 4G Volte Red keypad Mobile with Dual Sim & Screen, MP3 Player","₹₹4,698",0.046875 GB RAM | 0.125 GB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1450 mAh Lithium Ion BatteryNo Warranty,4.3
"Apple iPhone 15 Pro (Black Titanium, 256 GB)","₹₹1,29,990","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.2
"REDMI A3 (Midnight Black, 64 GB)","₹₹7,179",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
"vivo T2x 5G (Marine Blue, 128 GB)","₹₹12,999",6 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.2
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹₹11,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
"SAMSUNG Galaxy A15 5G (Blue Black, 256 GB)","₹₹22,295",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,3.9
"POCO X6 5G (Skyline Blue, 256 GB)","₹₹20,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
LAVA LF9000,"₹₹1,749",20 MB RAM | 20 MB ROM7.11 cm (2.8 inch) Display1.3MP Rear Camera2575 mAh BatteryNo warranty,3.8
"Honor 90 5G (Diamond Silver, 256 GB)","₹₹25,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display200MP Rear Camera5000 mAh Battery1 year manufacturer warranty for handset & 6 months for accessories,4.3
"OPPO F25 Pro 5G (Lava Red, 256 GB)","₹₹25,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2
"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)","₹₹24,439",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.6
"itel P55T (Astral Black, 128 GB)","₹₹7,095",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery1 Year Manufacturer Warranty,4.4
"LAVA Hero Glow DS Keypad Mobile, FM Radio, Call Recording,Expandable Upto 32 GB",₹₹949,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display620 mAh Battery06 Months manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹₹28,490",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
LAVA LF9000,"₹₹1,749",20 MB RAM | 20 MB ROM7.11 cm (2.8 inch) Quarter QVGA Display1.3MP Rear Camera2575 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
Micromax S213,"₹₹1,260",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.08MP Rear Camera2500 mAh BatteryOne Year Manufacturer Warranty,4.3
"LAVA Yuva 3 with Dual Sim|5000 mAh Battery|13MP Rear Camera |Expandable Upto 512 GB (Eclipse Black, 64...","₹₹6,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUNISOC T606 Octa-core Processor Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,4.3
Micromax S117,₹₹995,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.08MP Rear Camera1750 mAh BatteryOne Year Manufacturer Warranty,4.4
"OPPO F25 Pro 5G (Ocean Blue, 128 GB)","₹₹23,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
"REDMI 12 (Pastel Blue, 128 GB)","₹₹9,478",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
itel ACE 2,₹₹899,4 MB RAM | 32 GB ROM | Expandable Upto 32 MB4.57 cm (1.8 inch) NA Display0.3MP + 0MP | 0MP Front Camera1000 mAh BatteryNA Processor12+1 Months Warranty for device 6 months for accessories 111 Days Replacement,4.2
"vivo T2x 5G (Black Gladiator, 128 GB)","₹₹17,999",4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.4
"vivo T2x 5G (Sunstone Orange, 128 GB)","₹₹18,999",6 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.4
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
"LAVA Hero Glow DS Keypad Mobile, FM Radio, Call Recording,Expandable Upto 32 GB",₹₹895,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display620 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2
"vivo T2x 5G (Marine Blue, 128 GB)","₹₹14,999",8 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.3
"vivo T2x 5G (Glimmer Black, 128 GB)","₹₹14,999",8 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.1
"vivo T2x 5G (Black Gladiator, 128 GB)","₹₹18,999",6 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,4.3
"vivo Y36 (Vibrant Gold, 128 GB)","₹₹14,999",8 GB RAM | 128 GB ROM16.87 cm (6.64 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.6
"vivo V29e 5G (Artistic Blue, 128 GB)","₹₹25,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 8MP | 50MP Front Camera5000 mAh BatterySnapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"Honor 90 5G (Emerald Green, 256 GB)","₹₹25,946",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display200MP Rear Camera5000 mAh Battery1 year manufacturer warranty for handset & 6 months for accessories,3.9
"vivo V29e 5G (Artistic Red, 256 GB)","₹₹27,399",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 8MP | 50MP Front Camera5000 mAh BatterySnapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
LAVA Hero Shakti Keypad Mobile|1.8 inch Big Display|Auto Call Recording|Wireless FM,₹₹889,32 GB ROM4.57 cm (1.8 inch) Display800 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.1
